"KNBpackage","year","data_stage","filepath","new_file_name","data_name"
"Cumulative Impact","2010","cumulative_impact","/home/shares/ohi/git-annex/impact_acceleration/impact/cumulative_impact/chi_2010.tif","cumulative_impact_2010.tif","Cumulative Impact data for year 2010 (cumulative impact)"
"Cumulative Impact","2011","cumulative_impact","/home/shares/ohi/git-annex/impact_acceleration/impact/cumulative_impact/chi_2011.tif","cumulative_impact_2011.tif","Cumulative Impact data for year 2011 (cumulative impact)"
"Cumulative Impact","2012","cumulative_impact","/home/shares/ohi/git-annex/impact_acceleration/impact/cumulative_impact/chi_2012.tif","cumulative_impact_2012.tif","Cumulative Impact data for year 2012 (cumulative impact)"
"Cumulative Impact","2013","cumulative_impact","/home/shares/ohi/git-annex/impact_acceleration/impact/cumulative_impact/chi_2013.tif","cumulative_impact_2013.tif","Cumulative Impact data for year 2013 (cumulative impact)"
"Cumulative Impact","2003-2013","cumulative_impact_trend","/home/shares/ohi/git-annex/impact_acceleration/impact/trend/chi_slope.tif","cumulative_impact_trend_2003-2013.tif","Cumulative Impact data for year 2003-2013 (cumulative impact trend)"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/beach.tif","habitat_beach.tif","habitat data describing location of: beach"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/coral_reef.tif","habitat_coral_reef.tif","habitat data describing location of: coral reef"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/d_h_bottom.tif","habitat_deep_hard_bottom.tif","habitat data describing location of: deep hard bottom"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/d_s_benthic.tif","habitat_deep_soft_benthic.tif","habitat data describing location of: deep soft benthic"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/deep_waters.tif","habitat_deep_water.tif","habitat data describing location of: deep water"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/hard_shelf.tif","habitat_hard_shelf.tif","habitat data describing location of: hard shelf (60-200m)"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/hard_slope.tif","habitat_hard_slope.tif","habitat data describing location of: hard slope (200-2000m)"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/ice.tif","habitat_ice_edge.tif","habitat data describing location of: ice edge"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/inttidalmud.tif","habitat_intertidal_mud.tif","habitat data describing location of: intertidal mud"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/kelp.tif","habitat_kelp_forest.tif","habitat data describing location of: kelp forest"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/mangroves.tif","habitat_mangrove.tif","habitat data describing location of: mangrove"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/rky_intidal.tif","habitat_rocky_intertidal.tif","habitat data describing location of: rocky intertidal"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/rocky_reef.tif","habitat_rocky_reef.tif","habitat data describing location of: rocky reef"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/s_t_s_bottom.tif","habitat_subtidal_soft_bottom.tif","habitat data describing location of: subtidal soft bottom"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/salt_marsh.tif","habitat_salt_marsh.tif","habitat data describing location of: salt marsh"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/seagrass.tif","habitat_seagrass.tif","habitat data describing location of: seagrass"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/seamounts.tif","habitat_deep_seamount.tif","habitat data describing location of: deep seamount"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/soft_shelf.tif","habitat_soft_shelf.tif","habitat data describing location of: soft shelf (60-200m)"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/soft_slope.tif","habitat_soft_slope.tif","habitat data describing location of: soft slope (200-2000m)"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/surface_waters.tif","habitat_surface_water.tif","habitat data describing location of: surface water"
"Cumulative Impact",NA,"habitat","/home/shares/ohi/git-annex/impact_acceleration/habitats/suspension_reef.tif","habitat_susp_feeder_reef.tif","habitat data describing location of: susp. feeder reef"
"Cumulative Impact",NA,"cumulative_impact","/home/shares/ohi/git-annex/impact_acceleration/impact_acceleration-1.0.zip","impact_acceleration-1.0.zip","Github repository with data prep scripts and other files"
"Cumulative Impact",NA,"cumulative_impact","/home/shares/ohi/git-annex/impact_acceleration/vulnerability_weighting_matrix.csv","vulnerability_weighting_matrix.csv","Vulnerability table describing impact of stressors on marine ecosystems"
